timestamp;sensor_name;sensor_type;msg
1704339600000;K_DHT;Temperature;{'timestamp': 1704339600000, 'temperature': 20.0, 'humidity': 35.476029524496305}
1704339600000;LR_DHT;Temperature;{'timestamp': 1704339600000, 'temperature': 19.324691727956488, 'humidity': 48.532869822404194}
1704339600000;BATH_DHT;Temperature;{'timestamp': 1704339600000, 'temperature': 20.606827646950187, 'humidity': 58.40236865083472}
1704339600000;B_DHT;Temperature;{'timestamp': 1704339600000, 'temperature': 21.27911287065629, 'humidity': 40.15848437348445}
1704339900000;LR_CAMERA;Camera;{'timestamp': 1704339900000, 'file': '/train/split3/split3_176.png'}
1704340800000;K_CAMERA;Camera;{'timestamp': 1704340800000, 'file': '/train/split1/split1_183.png'}
1704340800000;K_DHT;Temperature;{'timestamp': 1704340800000, 'temperature': 22.0, 'humidity': 31.498823750058563}
1704340800000;LR_CAMERA;Camera;{'timestamp': 1704340800000, 'file': '/train/split10/split10_313.png'}
1704340800000;LR_DHT;Temperature;{'timestamp': 1704340800000, 'temperature': 20.999752666672585, 'humidity': 38.15469773290165}
1704340800000;BATH_DHT;Temperature;{'timestamp': 1704340800000, 'temperature': 20.542145928886356, 'humidity': 51.822071884319996}
1704340800000;B_DHT;Temperature;{'timestamp': 1704340800000, 'temperature': 22.0, 'humidity': 46.98731681702846}
1704342000000;K_DHT;Temperature;{'timestamp': 1704342000000, 'temperature': 20.0, 'humidity': 33.345315987965954}
1704342000000;LR_DHT;Temperature;{'timestamp': 1704342000000, 'temperature': 20.133410757638945, 'humidity': 33.97655962279947}
1704342000000;BATH_DHT;Temperature;{'timestamp': 1704342000000, 'temperature': 21.956704855395703, 'humidity': 44.480907593820575}
1704342000000;B_DHT;Temperature;{'timestamp': 1704342000000, 'temperature': 20.291365834558235, 'humidity': 59.864822695528346}
1704343200000;K_DHT;Temperature;{'timestamp': 1704343200000, 'temperature': 21.46287299282796, 'humidity': 33.469647773199334}
1704343200000;LR_DHT;Temperature;{'timestamp': 1704343200000, 'temperature': 21.0, 'humidity': 43.198359031771474}
1704343200000;BATH_DHT;Temperature;{'timestamp': 1704343200000, 'temperature': 20.13458955123444, 'humidity': 40.0}
1704343200000;B_DHT;Temperature;{'timestamp': 1704343200000, 'temperature': 21.20867105654897, 'humidity': 44.92772955582022}
1704343500000;LR_CAMERA;Camera;{'timestamp': 1704343500000, 'file': '/train/split3/split3_351.png'}
1704344400000;K_CAMERA;Camera;{'timestamp': 1704344400000, 'file': '/train/split1/split1_552.png'}
1704344400000;K_DHT;Temperature;{'timestamp': 1704344400000, 'temperature': 20.0, 'humidity': 31.889220485234183}
1704344400000;LR_CAMERA;Camera;{'timestamp': 1704344400000, 'file': '/train/split10/split10_273.png'}
1704344400000;LR_DHT;Temperature;{'timestamp': 1704344400000, 'temperature': 20.149530535210808, 'humidity': 45.21881903047914}
1704344400000;BATH_DHT;Temperature;{'timestamp': 1704344400000, 'temperature': 20.18168067078949, 'humidity': 50.74567373869394}
1704344400000;B_DHT;Temperature;{'timestamp': 1704344400000, 'temperature': 21.316959488770394, 'humidity': 44.18110800442324}
1704345600000;K_DHT;Temperature;{'timestamp': 1704345600000, 'temperature': 20.744391129815412, 'humidity': 30.339396070296544}
1704345600000;LR_DHT;Temperature;{'timestamp': 1704345600000, 'temperature': 21.0, 'humidity': 45.1245408071402}
1704345600000;BATH_DHT;Temperature;{'timestamp': 1704345600000, 'temperature': 20.0, 'humidity': 47.985143829488976}
1704345600000;B_DHT;Temperature;{'timestamp': 1704345600000, 'temperature': 20.0, 'humidity': 46.62242556219198}
1704346800000;K_DHT;Temperature;{'timestamp': 1704346800000, 'temperature': 21.619747072178935, 'humidity': 36.41330477287662}
1704346800000;LR_DHT;Temperature;{'timestamp': 1704346800000, 'temperature': 20.038167126845803, 'humidity': 33.63400595142833}
1704346800000;BATH_DHT;Temperature;{'timestamp': 1704346800000, 'temperature': 20.450634968101085, 'humidity': 55.480715414983635}
1704346800000;B_DHT;Temperature;{'timestamp': 1704346800000, 'temperature': 21.21322384552276, 'humidity': 47.52876221346349}
1704347100000;LR_CAMERA;Camera;{'timestamp': 1704347100000, 'file': '/train/split3/split3_379.png'}
1704348000000;K_CAMERA;Camera;{'timestamp': 1704348000000, 'file': '/train/split1/split1_630.png'}
1704348000000;K_DHT;Temperature;{'timestamp': 1704348000000, 'temperature': 20.0, 'humidity': 32.79194690959472}
1704348000000;LR_CAMERA;Camera;{'timestamp': 1704348000000, 'file': '/train/split3/split3_647.png'}
1704348000000;LR_DHT;Temperature;{'timestamp': 1704348000000, 'temperature': 21.0, 'humidity': 41.020565401043726}
1704348000000;BATH_DHT;Temperature;{'timestamp': 1704348000000, 'temperature': 23.45491580727877, 'humidity': 59.07717558963806}
1704348000000;B_DHT;Temperature;{'timestamp': 1704348000000, 'temperature': 21.286410088392447, 'humidity': 45.356830559449875}
1704349200000;K_DHT;Temperature;{'timestamp': 1704349200000, 'temperature': 21.568080288641973, 'humidity': 32.57422421973734}
1704349200000;LR_DHT;Temperature;{'timestamp': 1704349200000, 'temperature': 20.579421862122448, 'humidity': 42.22896596662972}
1704349200000;BATH_DHT;Temperature;{'timestamp': 1704349200000, 'temperature': 23.0, 'humidity': 74.52834511031276}
1704349200000;B_DHT;Temperature;{'timestamp': 1704349200000, 'temperature': 20.908315794662958, 'humidity': 49.087909213772804}
1704350400000;K_DHT;Temperature;{'timestamp': 1704350400000, 'temperature': 20.0, 'humidity': 36.28469433004143}
1704350400000;LR_DHT;Temperature;{'timestamp': 1704350400000, 'temperature': 19.969622324307366, 'humidity': 32.26848899106334}
1704350400000;BATH_DHT;Temperature;{'timestamp': 1704350400000, 'temperature': 24.332838165191838, 'humidity': 55.0}
1704350400000;B_DHT;Temperature;{'timestamp': 1704350400000, 'temperature': 21.900328398005147, 'humidity': 46.56135437541918}
1704350700000;LR_CAMERA;Camera;{'timestamp': 1704350700000, 'file': '/train/split10/split10_390.png'}
1704351600000;K_CAMERA;Camera;{'timestamp': 1704351600000, 'file': '/train/split1/split1_491.png'}
1704351600000;K_DHT;Temperature;{'timestamp': 1704351600000, 'temperature': 20.0, 'humidity': 39.641412856658064}
1704351600000;LR_CAMERA;Camera;{'timestamp': 1704351600000, 'file': '/train/split10/split10_326.png'}
1704351600000;LR_DHT;Temperature;{'timestamp': 1704351600000, 'temperature': 24.13539145607622, 'humidity': 39.5504604972241}
1704351600000;BATH_DHT;Temperature;{'timestamp': 1704351600000, 'temperature': 24.08077752821297, 'humidity': 61.39865308962551}
1704351600000;B_DHT;Temperature;{'timestamp': 1704351600000, 'temperature': 23.133926399660773, 'humidity': 39.7985573245228}
1704351600000;B_PIR;PIR;{'timestamp': 1704351600000, 'presence': 0}
1704351600000;FSR;FSR;{'timestamp': 1704351600000, 'weight': 1000}
1704351660000;BATH_PIR;PIR;{'timestamp': 1704351660000, 'presence': 1}
1704351660000;HR;HR;{'timestamp': 1704351660000, 'hr': 83}
1704351900000;BATH_PIR;PIR;{'timestamp': 1704351900000, 'presence': 0}
1704351900000;HR;HR;{'timestamp': 1704351900000, 'hr': 66}
1704351960000;K_PIR;PIR;{'timestamp': 1704351960000, 'presence': 1}
1704352800000;K_DHT;Temperature;{'timestamp': 1704352800000, 'temperature': 20.637022354957107, 'humidity': 40.0}
1704352800000;LR_DHT;Temperature;{'timestamp': 1704352800000, 'temperature': 22.44187639072937, 'humidity': 46.07862782612014}
1704352800000;BATH_DHT;Temperature;{'timestamp': 1704352800000, 'temperature': 25.15636911327394, 'humidity': 70.28993643512428}
1704352800000;B_DHT;Temperature;{'timestamp': 1704352800000, 'temperature': 23.126543078575427, 'humidity': 41.28907485874333}
1704352800000;FSR;FSR;{'timestamp': 1704352800000, 'weight': 909}
1704354000000;K_DHT;Temperature;{'timestamp': 1704354000000, 'temperature': 20.140218081601812, 'humidity': 35.078704446368796}
1704354000000;LR_DHT;Temperature;{'timestamp': 1704354000000, 'temperature': 21.966694317859236, 'humidity': 47.0}
1704354000000;BATH_DHT;Temperature;{'timestamp': 1704354000000, 'temperature': 24.4129376671592, 'humidity': 55.0}
1704354000000;B_DHT;Temperature;{'timestamp': 1704354000000, 'temperature': 22.453614165378077, 'humidity': 31.183026498961503}
1704354000000;FSR;FSR;{'timestamp': 1704354000000, 'weight': 807}
1704354300000;LR_CAMERA;Camera;{'timestamp': 1704354300000, 'file': '/train/split10/split10_079.png'}
1704355200000;K_CAMERA;Camera;{'timestamp': 1704355200000, 'file': '/train/split2/split2_163.png'}
1704355200000;K_DHT;Temperature;{'timestamp': 1704355200000, 'temperature': 24.592374977812103, 'humidity': 46.75291087898355}
1704355200000;LR_CAMERA;Camera;{'timestamp': 1704355200000, 'file': '/train/split3/split3_686.png'}
1704355200000;LR_DHT;Temperature;{'timestamp': 1704355200000, 'temperature': 23.46511982295301, 'humidity': 38.13691096412686}
1704355200000;BATH_DHT;Temperature;{'timestamp': 1704355200000, 'temperature': 25.369031065993735, 'humidity': 74.40833937794848}
1704355200000;B_DHT;Temperature;{'timestamp': 1704355200000, 'temperature': 22.41196863379113, 'humidity': 42.449993426979574}
1704355200000;K_PIR;PIR;{'timestamp': 1704355200000, 'presence': 0}
1704355200000;FSR;FSR;{'timestamp': 1704355200000, 'weight': 708}
1704355260000;LR_PIR;PIR;{'timestamp': 1704355260000, 'presence': 1}
1704356400000;K_DHT;Temperature;{'timestamp': 1704356400000, 'temperature': 25.261760313631225, 'humidity': 56.444538882689734}
1704356400000;LR_DHT;Temperature;{'timestamp': 1704356400000, 'temperature': 21.421255962281176, 'humidity': 41.01641966750798}
1704356400000;BATH_DHT;Temperature;{'timestamp': 1704356400000, 'temperature': 23.0, 'humidity': 65.57913159265237}
1704356400000;B_DHT;Temperature;{'timestamp': 1704356400000, 'temperature': 21.280843833147458, 'humidity': 43.40889518152515}
1704356400000;FSR;FSR;{'timestamp': 1704356400000, 'weight': 588}
1704357600000;K_DHT;Temperature;{'timestamp': 1704357600000, 'temperature': 23.74523374209927, 'humidity': 58.86221868214535}
1704357600000;LR_DHT;Temperature;{'timestamp': 1704357600000, 'temperature': 24.681060058896147, 'humidity': 43.99131335173092}
1704357600000;BATH_DHT;Temperature;{'timestamp': 1704357600000, 'temperature': 24.472458152992356, 'humidity': 67.94710378068176}
1704357600000;B_DHT;Temperature;{'timestamp': 1704357600000, 'temperature': 24.0, 'humidity': 38.06667311625826}
1704357600000;FSR;FSR;{'timestamp': 1704357600000, 'weight': 463}
1704357900000;LR_CAMERA;Camera;{'timestamp': 1704357900000, 'file': '/train/split3/split3_720.png'}
1704358800000;K_CAMERA;Camera;{'timestamp': 1704358800000, 'file': '/train/split1/split1_267.png'}
1704358800000;K_DHT;Temperature;{'timestamp': 1704358800000, 'temperature': 20.53894285634527, 'humidity': 34.0}
1704358800000;LR_CAMERA;Camera;{'timestamp': 1704358800000, 'file': '/train/split10/split10_079.png'}
1704358800000;LR_DHT;Temperature;{'timestamp': 1704358800000, 'temperature': 23.360381890574484, 'humidity': 38.25194968152424}
1704358800000;BATH_DHT;Temperature;{'timestamp': 1704358800000, 'temperature': 24.361531395056446, 'humidity': 60.67846438352838}
1704358800000;B_DHT;Temperature;{'timestamp': 1704358800000, 'temperature': 22.24059497228689, 'humidity': 40.52276859333237}
1704358800000;LR_PIR;PIR;{'timestamp': 1704358800000, 'presence': 0}
1704358800000;FSR;FSR;{'timestamp': 1704358800000, 'weight': 342}
1704358860000;BATH_PIR;PIR;{'timestamp': 1704358860000, 'presence': 1}
1704358860000;HR;HR;{'timestamp': 1704358860000, 'hr': 76}
1704359400000;BATH_PIR;PIR;{'timestamp': 1704359400000, 'presence': 0}
1704359400000;HR;HR;{'timestamp': 1704359400000, 'hr': 70}
1704359460000;LR_PIR;PIR;{'timestamp': 1704359460000, 'presence': 1}
1704360000000;K_DHT;Temperature;{'timestamp': 1704360000000, 'temperature': 21.223412643777532, 'humidity': 34.0}
1704360000000;LR_DHT;Temperature;{'timestamp': 1704360000000, 'temperature': 23.256557995845544, 'humidity': 41.303092433589434}
1704360000000;BATH_DHT;Temperature;{'timestamp': 1704360000000, 'temperature': 25.343417673419612, 'humidity': 70.52652735528716}
1704360000000;B_DHT;Temperature;{'timestamp': 1704360000000, 'temperature': 23.43089319239347, 'humidity': 31.559011083884958}
1704360000000;FSR;FSR;{'timestamp': 1704360000000, 'weight': 234}
1704361200000;K_DHT;Temperature;{'timestamp': 1704361200000, 'temperature': 21.693582253661944, 'humidity': 30.0}
1704361200000;LR_DHT;Temperature;{'timestamp': 1704361200000, 'temperature': 21.730206757892297, 'humidity': 46.2321269123764}
1704361200000;BATH_DHT;Temperature;{'timestamp': 1704361200000, 'temperature': 25.062307350144096, 'humidity': 55.0}
1704361200000;B_DHT;Temperature;{'timestamp': 1704361200000, 'temperature': 22.015273489090635, 'humidity': 43.35816028912554}
1704361200000;FSR;FSR;{'timestamp': 1704361200000, 'weight': 124}
1704361500000;LR_CAMERA;Camera;{'timestamp': 1704361500000, 'file': '/train/split10/split10_383.png'}
1704362400000;K_CAMERA;Camera;{'timestamp': 1704362400000, 'file': '/train/split2/split2_166.png'}
1704362400000;K_DHT;Temperature;{'timestamp': 1704362400000, 'temperature': 20.737626342211378, 'humidity': 34.0}
1704362400000;LR_CAMERA;Camera;{'timestamp': 1704362400000, 'file': '/train/split3/split3_648.png'}
1704362400000;LR_DHT;Temperature;{'timestamp': 1704362400000, 'temperature': 23.008390674992228, 'humidity': 38.69206994423995}
1704362400000;BATH_DHT;Temperature;{'timestamp': 1704362400000, 'temperature': 23.715121584913994, 'humidity': 60.27328618238329}
1704362400000;B_DHT;Temperature;{'timestamp': 1704362400000, 'temperature': 24.0, 'humidity': 41.93751169162778}
1704362400000;FSR;FSR;{'timestamp': 1704362400000, 'weight': 1000}
1704362700000;LR_PIR;PIR;{'timestamp': 1704362700000, 'presence': 0}
1704362760000;K_PIR;PIR;{'timestamp': 1704362760000, 'presence': 1}
1704363600000;K_DHT;Temperature;{'timestamp': 1704363600000, 'temperature': 21.049896072316802, 'humidity': 30.0}
1704363600000;LR_DHT;Temperature;{'timestamp': 1704363600000, 'temperature': 24.868012610200626, 'humidity': 45.05523052013111}
1704363600000;BATH_DHT;Temperature;{'timestamp': 1704363600000, 'temperature': 26.0, 'humidity': 58.0139141745026}
1704363600000;B_DHT;Temperature;{'timestamp': 1704363600000, 'temperature': 24.0, 'humidity': 30.9304105070237}
1704363600000;FSR;FSR;{'timestamp': 1704363600000, 'weight': 889}
1704364800000;K_DHT;Temperature;{'timestamp': 1704364800000, 'temperature': 20.616824263691782, 'humidity': 30.992789659152226}
1704364800000;LR_DHT;Temperature;{'timestamp': 1704364800000, 'temperature': 24.19241778497008, 'humidity': 40.52900730586644}
1704364800000;BATH_DHT;Temperature;{'timestamp': 1704364800000, 'temperature': 24.88301574271394, 'humidity': 72.36508546729264}
1704364800000;B_DHT;Temperature;{'timestamp': 1704364800000, 'temperature': 22.860085764775, 'humidity': 33.965463776462926}
1704364800000;FSR;FSR;{'timestamp': 1704364800000, 'weight': 793}
1704365100000;LR_CAMERA;Camera;{'timestamp': 1704365100000, 'file': '/train/split3/split3_668.png'}
1704366000000;K_CAMERA;Camera;{'timestamp': 1704366000000, 'file': '/train/split1/split1_265.png'}
1704366000000;K_DHT;Temperature;{'timestamp': 1704366000000, 'temperature': 24.0, 'humidity': 57.64316582670094}
1704366000000;LR_CAMERA;Camera;{'timestamp': 1704366000000, 'file': '/train/split10/split10_096.png'}
1704366000000;LR_DHT;Temperature;{'timestamp': 1704366000000, 'temperature': 21.570144517177773, 'humidity': 54.61533266701011}
1704366000000;BATH_DHT;Temperature;{'timestamp': 1704366000000, 'temperature': 25.37102835430243, 'humidity': 75.0}
1704366000000;B_DHT;Temperature;{'timestamp': 1704366000000, 'temperature': 21.527492756106486, 'humidity': 65.70940011315463}
1704366000000;FSR;FSR;{'timestamp': 1704366000000, 'weight': 694}
1704367200000;K_DHT;Temperature;{'timestamp': 1704367200000, 'temperature': 25.196453919335614, 'humidity': 79.62530721189509}
1704367200000;LR_DHT;Temperature;{'timestamp': 1704367200000, 'temperature': 19.33709222846635, 'humidity': 66.13683677553227}
1704367200000;BATH_DHT;Temperature;{'timestamp': 1704367200000, 'temperature': 24.91298894670134, 'humidity': 63.48664230444576}
1704367200000;B_DHT;Temperature;{'timestamp': 1704367200000, 'temperature': 22.395660967983204, 'humidity': 60.937970904346216}
1704367200000;FSR;FSR;{'timestamp': 1704367200000, 'weight': 587}
1704368400000;K_DHT;Temperature;{'timestamp': 1704368400000, 'temperature': 25.267564271057385, 'humidity': 59.11690803614918}
1704368400000;LR_DHT;Temperature;{'timestamp': 1704368400000, 'temperature': 25.46671922002367, 'humidity': 56.09052153914281}
1704368400000;BATH_DHT;Temperature;{'timestamp': 1704368400000, 'temperature': 24.508691440502755, 'humidity': 68.4888420568606}
1704368400000;B_DHT;Temperature;{'timestamp': 1704368400000, 'temperature': 20.59320713928519, 'humidity': 46.40779435997023}
1704368400000;FSR;FSR;{'timestamp': 1704368400000, 'weight': 497}
1704368700000;LR_CAMERA;Camera;{'timestamp': 1704368700000, 'file': '/train/split10/split10_202.png'}
1704369600000;K_CAMERA;Camera;{'timestamp': 1704369600000, 'file': '/train/split2/split2_359.png'}
1704369600000;K_DHT;Temperature;{'timestamp': 1704369600000, 'temperature': 22.0, 'humidity': 32.48268511344864}
1704369600000;LR_CAMERA;Camera;{'timestamp': 1704369600000, 'file': '/train/split10/split10_391.png'}
1704369600000;LR_DHT;Temperature;{'timestamp': 1704369600000, 'temperature': 20.526811508859517, 'humidity': 57.383471740479735}
1704369600000;BATH_DHT;Temperature;{'timestamp': 1704369600000, 'temperature': 25.8892572464046, 'humidity': 75.0}
1704369600000;B_DHT;Temperature;{'timestamp': 1704369600000, 'temperature': 21.61941817736608, 'humidity': 69.93344974628334}
